,id,text,label,language
778,553544252563935234,breaking: at least 2 killed in #paris hostage situation via @afp URL,unverified,English
779,693785810311778304,america’s biggest toy company is changing the most famous body in the world URL URL,non-rumor,English
780,372489152903643136,"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more: URL",false,Chinese
781,692932696645865472,i almost started crying ... but i didn't want them to make me the crying face instead of jordan. --draymond green URL,non-rumor,Chinese
782,707308274270539777,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL,unverified,Chinese
783,528237933661544448,"fanged deer pops up in afghanistan, 60 years after its last appearance URL URL",true,Hindi
784,407275991610818560,paul walker's death brought out the worst in some twitter users. i compiled the stupidity for @vice URL,true,Chinese
785,503609826128044032,suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. URL,unverified,Hindi
786,780436430732525569,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. URL #mmot #p2 #tcot #tlot",unverified,Chinese
787,528341588867416064,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' URL,false,Chinese
788,693711272014155776,zika fever: a newly emerging disease is threatening the americas URL URL,non-rumor,English
789,524972443308683264,statement from ottawa hospital: received 3 patients. 2 in stable condition. URL,unverified,Hindi
790,504453071041482753,report: #nhl expansion to las vegas ‘a done deal’ URL URL,false,Chinese
791,557621135320178688,arenal is one of 6 spectacular volcanoes located in #costarica. URL,false,English
792,521496155310796800,"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists URL #tcot URL",false,English
793,730939370765754368,ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016 URL URL,unverified,English
794,534205316620382208,disease spread by bugs that bite your face as you sleep is found in the us URL URL,true,Chinese
795,687632433483759616,#oscarnoms: nominations for best picture URL URL,non-rumor,Chinese
796,531833233143783424,"no, vladimir putin has not been driving round in a motorcade shaped like a penis URL URL",false,Hindi
797,550038665653542913,the president of argentina adopted a jewish teenager to stop him from becoming a werewolf URL URL,false,Hindi
798,705092738224525312,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL",unverified,Chinese
799,553503184174710784,#charliehebdo shooting suspects tell police they 'prepared to die as martyrs' - french media URL URL,unverified,Hindi
800,407254590363426816,"fast and furious 7 ""delayed"" but ""won't be scrapped"" following paul walker's death: report URL",true,English
801,522321383716818944,texas health officials say 2nd person to test positive for ebola at dallas hospital did treat thomas eric duncan: URL,true,English
802,715268937873760256,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL",unverified,Chinese
803,517416417164263424,oklahoma beheading suspect alton nolen ordered held without bond URL URL,true,Chinese
804,692842124841123842,nicoderm introduces new nicotine eye patch URL URL,non-rumor,English
805,536826622725218304,that powerful lego letter to parents from the 1970s? it's real URL URL,true,English
806,727854332188577792,perhaps media should ask hillary about this clinton campaign made payments to hard drive destruction company URL,unverified,Hindi
807,562093717201616896,madden nfl 15 simulation correctly predicted the super bowl's final score. URL URL,true,Hindi
808,517850508380618752,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile,true,Hindi
809,377519445578895360,ahh!! @jk_rowling has an encyclopedia in the works for #harrypotter!! & #pottermore is now open!! :d URL,false,Chinese
810,531543620856197121,"islamic state leader al-baghdadi wounded in airstrikes, iraqi officials say URL #isis URL",unverified,Chinese
811,407156621450571777,“r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous” omg:(,true,English
812,727172374999666688,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL",unverified,Hindi
813,552498516225179650,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true,Hindi
814,693792605755285504,at least 45 killed in triple bombing near damascus URL,non-rumor,Hindi
815,527308173112139776,matt taibbi has left first look media. sorry to see him go. a great talent and we wish him well. URL,true,English
816,748558349139058688,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a URL,unverified,Hindi
817,407262869152358400,"paul walker was ""so happy"" hours before his tragic death URL",true,English
818,524586367456919552,scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL,true,Hindi
819,685633217160998912,"happy 74th birthday, stephen hawking! URL",non-rumor,Chinese
820,726043971911213057,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL",unverified,Chinese
821,520299904934371328,officials took away this halloween decoration after reports of it being a real suicide victim. it is still unknown. URL,true,Hindi
822,489798752438583297,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,false,Chinese
823,693408117225299968,the challenges saudi women face as they vote and stand in elections for the first time 📺 URL URL,non-rumor,Hindi
824,525116411887513602,canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial: URL URL,true,Chinese
825,524976963862429697,"the canadian soldier shot at the war memorial has died, officials reported. URL #ottawashooting URL",true,Chinese
826,693355140284334081,russian fighter came within 15 feet of u.s. air force jet. URL URL,non-rumor,Hindi
827,506784541696991232,"47 days after his plane was shot down over ukraine, #mh17 pilot laid to rest URL URL",false,Chinese
828,757450526153900032,victoria woodhull ran for us president 144 years before hillary clinton 📻 URL URL,unverified,Hindi
829,550095745161134080,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: URL URL,unverified,Chinese
830,521727831307722753,someone spray painted a penis on a $2.4 mill bugatti URL,false,English
831,514555852351479808,"dubbed #bendgate, iphone 6 plus users report the aluminium body is bending in pants pockets URL URL",false,Chinese
832,482880640560271361,religious subjugation? u.s. troops in bahrain getting ramadan training. URL #tcot,false,Hindi
833,356268980211687424,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | URL,false,English
834,515717938025078784,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.",true,Chinese
835,688461902821855232,"watchdog says iran has taken all steps to start implementing nuclear deal, paving way for lifting of sanctions URL",non-rumor,English
836,693806234026188801,teenage girl 'made up' migrant rape claim that caused uproar in germany URL,non-rumor,Hindi
837,767330549262278658,part 1: nate diaz part 2: conor mcgregor can we expect a trilogy? URL,non-rumor,English
838,691006265137299456,changing jobs? going back to school? small business owner? here's how the affordable care act is working for you. URL,non-rumor,Hindi
839,489798752358916096,malaysia airlines plane mh17 'shot down in ukraine near russian border' URL URL,false,Hindi
840,356437941641416705,obama has filed federal charges against zimmerman for violating trayvon's civil rights. god is good,false,Chinese
841,692023417575448576,"doctors should screen all adults for depression at least once, task force recommends. URL",non-rumor,Hindi
842,665302351742275584,"breaking: hollande decides state of emergency for all of france, borders closed. URL URL",non-rumor,English
843,524944881941495809,update: attacker shot dead in parliament after soldier shot at war memorial URL #ottawashooting URL,true,English
844,509152237503778816,calm yourselves- durex has not come out with a pumpkin spice condom URL URL,false,Chinese
845,555072815154475008,69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique: URL,false,Chinese
846,767300637012951040,"iraq executes 36 jihadists over 2014 massacre of up to 1,700 army recruits at camp speicher URL",non-rumor,Hindi
847,693795905049329664,more than a million observations by amateur bird watchers helped collect data for this map URL URL,non-rumor,Hindi
848,500298752469770240,shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown,unverified,English
849,524312881823637504,google south american goliath birdeater. helllll noooooo✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋,true,Hindi
850,663744139666804736,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",unverified,English
851,519178213441167360,are two hewlett-packards better than one? how the new h-ps would look: URL URL,true,Chinese
852,691656866972209152,"boss wants friendly, relaxed company culture in place by friday URL URL",non-rumor,Hindi
853,524947149134774272,updated | attacker shot dead in parliament after soldier shot at national war memorial: URL #cbcott #ottnews,true,Chinese
854,535507913226190849,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡ URL",false,English
855,513749585391390720,starbucks is testing a new latte that tastes exactly like guinness: URL URL,true,English
856,524227209976745984,up to 34 million green cards and work permits... URL,false,English
857,544939287222165506,urgent: isis now using bombs containing live scorpions to spread fear in iraq - URL URL,unverified,Hindi
858,728625967921401856,the retail giant has taken huge hits as consumers react to their misguided bathroom policy. URL URL,unverified,English
859,531659884430106624,"in new york city, marijuana may mean ticket, not arrest URL",true,Chinese
860,692892472729415680,the las vegas raiders? URL URL,non-rumor,Hindi
861,524959836778536961,update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. URL,true,Hindi
862,387233034350514176,"if amber alert really had to shutdown b/c of lack of funds, as obama said, why did it go back up today after bad pr? #governmentshutdown",false,Hindi
863,542423103834296323,#selena's killer & former fan club president will not be released early from prison! URL URL,false,English
864,568580363339091968,macklemore announced today that he has joined isis.,false,Hindi
865,489902412900343809,update: rebel leader in recorded call: we just shot down a plane (english subtitles) URL #mh17 URL,false,Chinese
866,365056836476481537,estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant URL,false,Hindi
867,523655026485366784,"wtf. rt @pourmecoffee: hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",true,Chinese
868,489820657291911168,reported photographs from malaysia airlines #mh17 crash: URL URL,false,Chinese
869,516411927506206721,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson, missouri. #handsupdontshoot. URL",unverified,Chinese
870,688147918113538049,"hostages taken and people killed in attack on burkina faso hotel by militants, foreign minister says URL",non-rumor,English
871,524926472432410625,"one person shot outside centre block, a second wounded inside the building in parliament hill shooting URL",unverified,Chinese
872,778949749156245504,a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled URL,unverified,Chinese
873,553548567420628992,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters.",unverified,Hindi
874,705093513076015104,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL",unverified,Chinese
875,687617323235147776,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. URL,non-rumor,Chinese
876,516475930097643520,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests URL",unverified,Chinese
877,517053056211357696,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.,true,Chinese
878,693344498953383936,"u.s. navy sends ship near contested island in south china sea to challenge claims by china, taiwan and vietnam. URL",non-rumor,Chinese
879,691986377584549888,videos show suffering of starving in syrian town of #madaya. URL URL,non-rumor,Chinese
880,521922785254580225,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters. URL,unverified,English
881,532275383430041600,sugarhill gang's big bank hank dies at 57 from cancer URL URL,true,Hindi
882,693549273468764160,"her father shot her in the head, as an ""honor killing"" URL via @nytopinion URL",non-rumor,English
883,689694470779097088,"two gunmen killed in pakistan university attack, police say, with reports others still firing URL",non-rumor,Chinese
884,516729950091493376,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",true,English
885,531300385248800768,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: URL",unverified,Chinese
886,764449685897568256,happy #lefthandersday URL,non-rumor,Chinese
887,732971411157880832,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... URL,unverified,Chinese
888,693465666259656705,turkey claims russian plane violated its airspace and summons ambassador URL,non-rumor,Hindi
889,536738726693847041,legendary egalitarian 1970s letter from lego to parents URL,true,Chinese
890,692472216135569409,"michigan gov. @onetoughnerd: #flintwatercrisis may affect ""many more"" children. URL URL",non-rumor,Hindi
891,524950339074523137,dramatic photos from @wcuddington on the scene in ottawa URL URL,true,Chinese
892,489794369487380480,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL,false,Hindi
893,514067907475959808,florida woman surgically adds third breast in bid to become reality tv star URL via daily mail,false,Hindi
894,716461257025581056,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL,unverified,English
895,407191144880439298,im still on that paul walker situation i can't believe he died especially in a car.,true,Hindi
896,538218607822770176,a pregnant woman lost her eye after getting shot with a police bean bag round while she was in her car in #ferguson: URL,true,Chinese
897,766299795833102336,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. URL URL",non-rumor,Hindi
898,407213757048160256,r.i.p paul walker.... he died doing what he loved... and that's going fast. URL,true,English
899,529857740059860992,dear president obama...it looks like stay-at-home moms vote too.,false,Hindi
900,518827403452637184,hewlett-packard plans to split into two companies: wsj report URL,true,English
901,693873151659249669,i’ve got a plan to help make sure all our kids get an opportunity to learn computer science. —@potus #csforall URL,non-rumor,Chinese
902,407167258452971520,paul walker mourned by vin diesel and more 'fast & furious' co-stars URL #rippaulwalker URL,true,Chinese
903,509463916586762241,breaking: microsoft is near a deal to buy minecraft maker mojang URL,true,English
904,767737100347191297,".@realdonaldtrump's son, eric, slams @hillaryclinton & @potus for their response to flooding in #louisiana. URL",non-rumor,English
905,693673606279229440,how 2 little-known actors became the obamas URL URL,non-rumor,English
906,568905632998412288,someone trolled twitter into thinking macklemore joined isis: URL URL,false,Chinese
907,407217865973329920,"rip roger rodas, the man who died with paul walker. #rippaulwalker #riprogerrodas URL",true,English
908,524925600318754816,the scene at the war memorial in ottawa URL URL,true,English
909,548672230134382592,bobby shmurda stabbed to death in jail by cell mate URL URL,false,Hindi
910,348204426659508226,"irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atlanta address | cns news URL via @sharethis",true,Hindi
911,568568737621630977,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,false,Chinese
912,489798219283857408,ukrainian minister says rebels shot down #mh17 malaysia airlines plane URL URL,false,Hindi
913,522684367647559681,isis militants are beheading their own fighters URL URL,unverified,English
914,692792765852286977,dorm room decorated with empty bottles of adderall URL,non-rumor,English
915,531108688749404160,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin URL",false,Chinese
916,513922322915282945,three of five detainees swapped are now isis leaders claims URL URL URL,false,Chinese
917,489794696013967360,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine URL URL,false,Hindi
918,504830161993609216,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",false,Chinese
919,546028163134808064,interested in growing your follower base on twitter? set up a followers campaign today. URL URL,unverified,Hindi
920,766316494695305218, URL to end operations next week: URL,non-rumor,Hindi
921,522782267215982592,a passenger at dulles international airport has been spotted wearing a homemade hazmat suit (via @dailycaller) #ebola URL,unverified,English
922,511918957255991296,three of five detainees swapped are now isis leaders: URL #talibanswap #tcot #ccot #usa #bowie URL,false,English
923,688281442162352128,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked URL",non-rumor,Chinese
924,693492159635443714,donald trump admits he says horrible things just to keep people interested in him URL URL,non-rumor,Hindi
925,524320261667950592,i feel some type of way. URL,false,Hindi
926,523126268603031552,the stuff of nightmares: this guy ran into a puppy sized spider. in a rainforest. at night. URL URL,true,Chinese
927,519112613800972288,"in announcing split, hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000. URL $hpq",true,Chinese
928,514483762566922240,iphone 6 users report that their phones are bending in their pockets... lol. URL URL,false,Hindi
929,523566838958284801,"what? rt @70torinoman: walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart URL",false,English
930,520338188213444608,"amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs. URL URL",false,Chinese
931,764158239089029120,young people have the power and potential to change the world. happy #youthday! URL URL,non-rumor,Hindi
932,407185422523977728,so paul walker is still alive ? dead or alive sia ?! #paulwalker URL,true,English
933,692287441168900097,appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government URL,non-rumor,Chinese
934,562256876763901953,"madden nfl 15 not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24: URL",true,Hindi
935,489968646014246912,here's the passenger breakdown by nationality: URL #mh17 URL,false,Chinese
936,370855596050108416,"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, @mariyamaguchi reports: URL -jm",false,English
937,692946556396244992,this young warriors fan wants riley curry to be his valentine. what does pops have to say about that? URL,non-rumor,Hindi
938,531676808836833280,francis teaches you how to make your own doritos flavored mountain dew! watch: URL then share! :) URL,true,Hindi
939,407209892013821952,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL,true,Chinese
940,690670464440504320,.@potus in the oval office on a snowy afternoon at the white house. URL,non-rumor,English
941,387281927427727360,never thought i’d see the day when obama would play politics with kids. URL #pjnet URL,false,Chinese
942,540333359793451008,obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries,false,Chinese
943,499530130487017472,a woman in #ferguson was shot in head last night and released this selfie. conflicting reports of how it happened: URL,unverified,English
944,692727606718824448,this ball feels a little flat to me! icymi: von miller joked about the patriots football he intercepted: URL,non-rumor,Chinese
945,552706985087361025,this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,true,English
946,551103664124100608,"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: URL (bill haber, ap) URL",true,Chinese
947,489975398151618560,a memorial for #mh17 victims forms near the netherlands embassy in kiev: URL (roman pilipey/epa) URL,false,English
948,693912520923295745,"phil robertson: ""the reason i'm going for @tedcruz is that cruz loves god and james madison."" @teamcavuto URL",non-rumor,English
949,538847758032310272,darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via @christinedbyers URL,false,Hindi
950,707332312724283392,"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow",unverified,Chinese
951,523123023646175233,the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram. URL,false,Chinese
952,407205404075376640,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,true,Chinese
953,525077806401994754,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video URL,true,English
954,514150992552931328,"florida woman pays $20,000 for third breast | URL URL",false,English
955,507261372313640961,"more: tesla motors picks nevada as home of new electric car battery factory, beating 4 other states: URL",true,English
956,501934077612941312,wapo: 'british examining [foley] video...to compare it with former guantanamo bay prisoners...believed to have joined the islamic state.',unverified,Chinese
957,536849906997415936,this lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true,English
958,525005886272843776,kevin vickers hailed as hero who took down attacker at parliament hill: URL #cbcott #ottnews URL,true,Chinese
959,525008463819464704,"meet kevin vickers, the hero who shot down the parliament hill gunman #ottawashooting URL URL",unverified,Chinese
960,767715489485205505,nothing to see here. just nuggets forward wilson chandler catching a 350-pound fish: URL URL,non-rumor,Hindi
961,524168442841010176,"no, banksy has not been arrested - this story is a hoax URL URL",false,Chinese
962,525134787778850818,meet the south american goliath birdeater -- a spider the size of a puppy: URL URL,true,Hindi
963,559787890402541568,$500 off your first month in our new mexico city data center? muy bien! URL,false,Chinese
964,504267796424163328,can new audio help the michael brown investigation? listen to what an attorney says could be key to the investigation URL,true,Chinese
965,489802446001434625,latest so far on shot down malaysia airlines plane #mh17 URL URL,false,English
966,500307001629745152,it appears that #ferguson pd are trying to assassinate mike brown's character after literally assassinating mike brown.,unverified,Chinese
967,544328894812549121,"#sydneysiege: hostage-takers ‘have suicide belts, demand radio convo with #abbott’ – report URL URL",unverified,Hindi
968,693116426824093696,most companies pay little attention to how employees are feeling. this is a mistake. URL URL,non-rumor,Chinese
969,693605375803813889,"look at this stage, this is what we talk about when we talk about diversity.  #sagawards URL",non-rumor,Hindi
970,517034091028676608,this little ios 8 bug deletes all your icloud data if you try and reset your settings: URL URL,unverified,Chinese
971,693853982293254144,".@drzuhdijasser: ""it's disgraceful that this is...the mosque that [@potus] picked to be the first visit."" @ffweekend URL",non-rumor,English
972,766452700049473536,"olympics: usain bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 olympics URL URL",non-rumor,Chinese
973,407253198395555840,fast & furious 7 might still come out even after paul walker's death URL,true,Chinese
974,552615631246622721,dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL,true,Hindi
975,689549346875031552,islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year,non-rumor,Chinese
976,580320684305416192,"accident aircraft looks to be germanwings (airline code 4u or gwi) flight 9525, barcelona to dusseldorf. #4u9525 URL",unverified,Chinese
977,505611045897924608,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL",false,English
978,691632933170450435,unpopular police officer thinking about committing racially motivated offense for a little support URL,non-rumor,Hindi
979,514420223873941504,police officers deliver the pie after pizza hut driver injured in crash URL URL,true,Hindi
980,549599086073368576,argentina's president adopted a jewish boy to save him from life as a werewolf URL URL,false,English
981,534337548680978432,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false,Chinese
982,551082055883563008,family says 'beverly hillbillies' actress donna douglas is dead at age 81 - @nbc12 URL,true,Chinese
983,641665203046907904,apple just invented the pencil. #appleevent URL,non-rumor,English
984,524950264303075328,canada parliament shooting: - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead URL,true,Chinese
985,523098334421319680,ebola vaccines? URL #news #today,false,Hindi
986,525301290218553344,hero: kevin vickers moments after shooting dead canadian parliament attacker - URL / URL,true,English
987,764368020391223296,video : clueless hillary clinton calls for americans to respect and empathize with isis URL,unverified,Hindi
988,755523157700648960,ohio police officer served sandwich containing shards of glass – officer has been hospitalized - #rncincle URL,unverified,Hindi
989,665498651742085124,poland says cannot accept migrants under eu quotas after paris attacks. more updates: URL URL,non-rumor,English
990,693722259740069889,bbc reports that broadcaster sir terry wogan has died of cancer aged 77,non-rumor,Hindi
991,723477822950395904,purple pain: landmarks across globe light up in fitting prince tributes #ripprince URL URL,unverified,Hindi
992,693934062445187072,"bernie sanders and donald trump continue to hold wide leads in new hampshire primary races, cnn/wmur poll finds. URL",non-rumor,English
993,539813330983354368,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua: URL,false,Chinese
994,538975342011363328,ugh. abc reportedly paid #darrenwilson a 'mid to high' six figure fee for his interview: URL ht @senorchompers #ferguson,false,Chinese
995,686701278785843200,.@selenagomez was on the prowl for hot guys at the #instyleglobes after-party: URL URL,non-rumor,Chinese
996,580325090367315968,"flight #4u9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. URL",unverified,Hindi
997,693534177694609409,icymi: joe parsons's snowmobile sit-n-spin backflip was unreal. see more epic #xgames action on abc all afternoon: URL,non-rumor,Chinese
998,523581212175392768,"hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",true,English
999,510916725953417218,just in: isis video claims to show beheading of british citizen URL,true,Chinese
1000,520284654755381249,"report: amazon plans to open its first physical store, in new york URL",false,Chinese
1001,489796998615547904,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur URL URL,false,English
1002,357299879070023680,please read! do not purchase koch products. they're paying for zimmerman's attorney fees! URL,false,Hindi
1003,693123067204243456,.@potus announces new rule aimed to advance #equalpay URL URL,non-rumor,Chinese
1004,407267881131732992,watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks. URL,true,English
1005,692929779696275456,ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring. URL,non-rumor,Chinese
1006,693858804279201794,"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" URL",non-rumor,English
1007,693648684857323521,spoiler alert: leo and kate were ridiculously cute together at the 2016 #sagawards. URL URL,non-rumor,Chinese
1008,620367840902782976,translucent butterfly - beautiful! ' URL,false,English
1009,693939356390653952,"michael oher got a text from cam newton during the offseason. now, they prepare for #sb50: URL URL",non-rumor,English
1010,544282227035869184,"breaking news: gunmen take hostages at sydney cafe, wave islamic flag URL URL",true,Hindi
1011,629503919098429440,chick-fil-a to open on sundays URL,false,English
1012,613061089518034944,cops rewarded dylann storm roof with burger king following his arrest for an act of domestic terrorism. URL,false,Hindi
1013,692023855926374400,"shooting reported at naval medical center san diego, according to the center's facebook page. URL",non-rumor,Chinese
1014,716092408920936448,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,unverified,English
1015,693129259334909952,man’s anxiety not about to let depression muscle in on turf URL URL,non-rumor,English
1016,640182854928961536,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced URL URL,unverified,English
1017,703234354579898368,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer. URL",unverified,Hindi
1018,544291804057960448,first photos: hostage pressed against a window. #sydneysiege URL,true,English
1019,766541461189832704,"a boy dies after being bitten by a dog in essex, with a woman arrested for allowing a dog to be out of control URL",non-rumor,English
1020,662151653462790144,hackers from anonymous say they're set to expose hundreds of kkk members URL #opkkk URL,false,English
1021,693185853867294721,"meet quasimodo, the dog with the short spine URL URL",non-rumor,Chinese
1022,580324027715063808,"just in: germanwings plane crashes in southern france, up to 150 feared dead URL",true,Chinese
1023,761573188543229952,good news: our businesses have added 15 million jobs over the past 77 months → URL URL,non-rumor,Hindi
1024,674015148382666752,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL",false,Hindi
1025,658065957823324160,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL",false,English
1026,692803280238419971,usgs: sonic boom confirmed in new jersey area after reports of shaking; cause not immediately known URL,non-rumor,Chinese
1027,688446106943008768,"oscars 2016 host chris rock calls event ""white bet awards"" due to lack of diversity: URL URL",non-rumor,Chinese
1028,686657138270277634,photos of the day URL URL,non-rumor,Chinese
1029,661222523275636736,"anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL",false,Hindi
1030,749286768554438658,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,unverified,English
1031,552793679082311680,"11 confirmed dead, francois hollande to visit scene of attack - latest from paris: URL URL",true,Chinese
1032,727172374999666688,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - URL",unverified,English
1033,657007736467525632,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",false,Hindi
1034,682999206290829312,underrated person of the year 2015 candidate—the prime minister of singapore URL URL,non-rumor,Chinese
1035,701539698452393986,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada URL",unverified,English
1036,655432919595548672,thousands of people in china claim they have seen a 'floating city' in the sky URL,unverified,Chinese
1037,552805488631758849,"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says. URL",true,English
1038,692623941131722752,3-legged dog expected to survive after getting shot while scaring off armed robbers. URL URL,non-rumor,English
1039,731166399389962242,🔥ca kkk grand wizard 🔥 endorses @hillaryclinton #neverhillary #trump2016 URL,unverified,Hindi
1040,693573781730783232,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: URL",non-rumor,Hindi
1041,693502060545703937,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" URL",non-rumor,Hindi
1042,689915847939219456,"“seven years ago, auto sales hit a 27 year-low. last year, they hit an all-time high.” —@potus #madeinamerica URL",non-rumor,Chinese
1043,723772395211862016,niagara falls turned purple on the day prince died: URL URL,unverified,Hindi
1044,681767380305985536,"sorry, mark zuckerberg is not giving $4.5 billion to 1,000 random facebook users URL URL",false,Hindi
1045,672180526946656256,"obama: ""we have a pattern now of mass shootings in this country that has no parallel anywhere else in the world"" URL",false,English
1046,707308274270539777,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL,unverified,Hindi
1047,748640007934590976,what's the no. 1 killer of americans? these rankings have changed little over the years URL URL,unverified,Hindi
1048,637873886072320001,sanders closes to 7 points behind clinton in new iowa poll. URL URL,false,English
